source,target,prob
tao,so,0.023662930227818322
tao,pang,0.017311698689671848
tao,anu,0.01682685312292788
tao,inh,0.015243698933380206
tao,ko,0.015143553717397458
tao,blung,0.01499629459034309
tao,boih,0.012431412398801795
tao,todrong,0.012182278037190858
tao,đao,0.010584514747371213
tao,a,0.009383462258350855
tao,yang,0.008061712290491593
tao,doh,0.007482155489988762
tao,hora,0.007395335170599268
trung,trung,0.05578822107434578
trung,bom,0.05100502019255422
trung,tro,0.049424544226584474
trung,lu,0.0328474159512827
trung,ko,0.031905549181196646
trung,kotap,0.02972321347066109
trung,topat,0.029268258538882347
trung,thung,0.025084466635282812
trung,tonap,0.022424668341198068
trung,su,0.0208454035862293
trung,to,0.019788303170185543
trung,phak,0.018074074189538103
trung,lang,0.01709915938717646
trung,an,0.01363694120663301
trung,pom,0.012786741096062574
trung,todrong,0.011839758359234
trung,solam,0.011693339506351463
trung,lung,0.011033404164181974
trung,ma,0.0105216901025594
trung,go,0.009700337654658709
ki,krist,0.33035556834531
ki,bon,0.13146052039563516
ki,yesu,0.12321921177299798
ki,ko,0.03079584384618079
ki,tom,0.02833800080137388
ki,bok,0.024626264717956658
ki,su,0.02198196769686058
ki,lui,0.0179947502884677
ki,tang,0.01385955969210874
ki,kei,0.013777915492241605
ki,todrong,0.01318960840097411
ki,dei,0.008996536402349153
ki,gonang,0.008593961437391233
ki,pogor,0.008191807669809491
ki,topa,0.00786553502182652
ki,iem,0.007353216635218802
ki,lang,0.006468948164338294
ki,bongai,0.005830063272748704
ki,wa,0.005526704903560416
ki,ham,0.005361752307608319
khoi,đong,0.22175631787388833
khoi,lech,0.06645776186804621
khoi,lu,0.0508333554509751
khoi,su,0.03600430823570462
khoi,ko,0.02951897254326516
khoi,dong,0.02860192009522967
khoi,huay,0.0265954810436384
khoi,weh,0.02485462830709741
khoi,inh,0.022765198004890377
khoi,klaih,0.02228652907896886
khoi,le,0.018657807861006927
khoi,na,0.01744392257064593
khoi,poklaih,0.016755124323797867
khoi,hloi,0.015703706222983494
khoi,nhui,0.015317188974737803
khoi,ddng,0.014031004013930074
khoi,iem,0.01357420898545433
khoi,bongai,0.01246580727029748
khoi,to,0.012367366909727276
khoi,wa,0.011186555623643034
dung,yua,0.11662523848562822
dung,pom,0.08933336572206016
dung,tomam,0.04360152341943393
dung,lu,0.039952421189756185
dung,su,0.037843273937753844
dung,wa,0.034897632903878796
dung,ham,0.03096060494549255
dung,ko,0.029016822789918132
dung,pang,0.027067070997269904
dung,pojing,0.02571835132627543
dung,podong,0.01944071985293769
dung,noh,0.017592033983734063
dung,todrong,0.017125207808045433
dung,lam,0.016647222957918026
dung,iok,0.014797420922485838
dung,to,0.014734350022272356
dung,anih,0.01312658746361459
dung,bongai,0.011108929667322803
dung,đei,0.010992095425563148
dung,yang,0.010177638853088146
nguyen,krao,0.15777072897474712
nguyen,khan,0.0912732035612714
nguyen,ko,0.0825093333355491
nguyen,ih,0.06451094618601892
nguyen,apinh,0.048030634712585056
nguyen,an,0.035938162169566946
nguyen,su,0.035657998351234
nguyen,hopoi,0.02949649901490689
nguyen,kei,0.024616441481933524
nguyen,lu,0.01888595415470644
nguyen,togum,0.016854616441502216
nguyen,dei,0.015665159525634943
nguyen,todrong,0.014756266282318827
nguyen,wa,0.01284306134103988
nguyen,yang,0.012646868242587364
nguyen,kra,0.012197258349231493
nguyen,bok,0.011116889961566125
nguyen,inh,0.008468027560133692
nguyen,pokam,0.007915127286957622
nguyen,ma,0.007782140585091672
lao,lao,0.08816815900294833
lao,kra,0.05962609352048725
lao,pang,0.03196375018847308
lao,jang,0.029282342608271734
lao,đong,0.02500578193721824
lao,po,0.024403878153874445
lao,hap,0.022940068262735386
lao,lu,0.022061458228122614
lao,đe,0.021322282670651616
lao,to,0.01881182794138235
lao,ko,0.017233405135878115
lao,bo,0.016892341957079993
lao,wei,0.016187962706788264
lao,lang,0.01576364507127664
lao,todrong,0.015685917674290378
lao,su,0.014526429110420682
lao,bok,0.01353105473418321
lao,polei,0.01333641016983566
lao,gleh,0.012805557947657129
lao,ngai,0.012245947566211923
that,topa,0.18043985829043152
that,ko,0.08042241966453527
that,topat,0.05247422904565753
that,todrong,0.03817469161284827
that,su,0.02840916252631924
that,ma,0.02538652454280698
that,inh,0.01911734260036219
that,iem,0.01761903687285698
that,uh,0.016659915270666088
that,dei,0.015965511751548988
that,kei,0.015532389654831336
that,bok,0.015210724190347014
that,bongai,0.014514826937836565
that,deh,0.014249085676302252
that,khan,0.012600409792683953
that,oh,0.011638682887969523
that,wa,0.01051097692846517
that,thoi,0.010314217088234521
that,bat,0.010245140174160188
that,bon,0.009751026710183608
đuoc,goh,0.10547201494937257
đuoc,ko,0.08305604420474903
đuoc,đei,0.051786144855713534
đuoc,su,0.04100619388124466
đuoc,dei,0.032183048778299674
đuoc,ma,0.031293771587695904
đuoc,bok,0.0248841547939151
đuoc,todrong,0.02469515847108953
đuoc,bongai,0.02456279741667841
đuoc,kei,0.02023934158071077
đuoc,na,0.01833942440549759
đuoc,lu,0.016676137527371356
đuoc,wa,0.01573446691034567
đuoc,noh,0.015479490398850364
đuoc,uh,0.014982370169584824
đuoc,thoi,0.014483557772734733
đuoc,lei,0.013702787755805747
đuoc,đe,0.01363968247166148
đuoc,inh,0.012085758934393773
đuoc,boih,0.011603209991768563
ai,bu,0.46725161222490114
ai,bongai,0.06751101060244426
ai,ko,0.054588427442741554
ai,đei,0.030508554221562848
ai,su,0.027955889367195
ai,uh,0.02049976630450362
ai,noh,0.017262529633524683
ai,đe,0.013616049695152
ai,lu,0.012947011316843351
ai,ma,0.010984517287194349
ai,dei,0.00882670083264076
ai,wa,0.008306693873882517
ai,dah,0.008109754482791134
ai,goh,0.0076629336148625205
ai,oh,0.006190457680036409
ai,bok,0.0061732015074950275
ai,inh,0.006075938774805002
ai,thoi,0.005835433991313394
ai,deh,0.005811018704716611
ai,lei,0.005082273401507447
phi,philistin,0.2870932582811968
phi,pilat,0.06609289282871501
phi,bongai,0.05365536480952127
phi,su,0.042489444948738665
phi,jen,0.036944212918799076
phi,nam,0.034266195329159
phi,petros,0.03079391718387605
phi,lu,0.022057571080425362
phi,polei,0.02164544055708212
phi,linh,0.015367430942941638
phi,to,0.014964910212488124
phi,na,0.01443769612582682
phi,phi,0.014102906060831191
phi,ham,0.009728618047436386
phi,pang,0.009262624345031134
phi,tih,0.009258793822934106
phi,blah,0.008668441568964711
phi,peuos,0.007748132673715602
phi,ko,0.007141211813497844
phi,pohuach,0.007047919897965249
khong,uh,0.3117095510485551
khong,ko,0.12196455765302312
khong,oh,0.06279512895480467
khong,pa,0.0389175146595441
khong,bi,0.037867586729265844
khong,tfh,0.03106338463876526
khong,đei,0.030650458008343307
khong,ma,0.02045970568843885
khong,inh,0.019847156629390704
khong,lei,0.01659468352859577
khong,goh,0.015476540803389713
khong,ifh,0.012430119689560018
khong,su,0.010949728150496652
khong,iem,0.009058259574006324
khong,ham,0.008592131983345163
khong,lu,0.008015583447556422
khong,wa,0.007702216254875014
khong,noh,0.00662516546339805
khong,kio,0.006186952889504406
khong,kua,0.005825140400535512
giu,juda,0.18033670245563838
giu,juđa,0.13434102694715
giu,wei,0.07661522687826562
giu,josep,0.06297929919652032
giu,juđe,0.04435486374172515
giu,rak,0.042692936793241626
giu,lu,0.03235365474989081
giu,su,0.029957558338631684
giu,bongai,0.027154701840124692
giu,ko,0.02188818529212936
giu,pang,0.012599050214179165
giu,lam,0.010684286274242553
giu,bowei,0.01059402081501795
giu,nor,0.008869874698515816
giu,lang,0.008252164719607168
giu,ma,0.0081403265612446
giu,todrong,0.007845053727601935
giu,poka,0.007444048022145411
giu,to,0.007194963095532625
giu,char,0.006891798259759902
khoa,khoa,0.18049213667050323
khoa,mang,0.0719493587000464
khoa,khua,0.05424262934450691
khoa,poih,0.03823909668831313
khoa,ngoai,0.025194620765981585
khoa,chokal,0.024868433559115517
khoa,tang,0.02002791296352025
khoa,dih,0.01825752124949509
khoa,bjo,0.014282640704117684
khoa,pefgan,0.014151782476350468
khoa,konao,0.013959601968841745
khoa,kior,0.013467064773647269
khoa,tap,0.01334940015239852
khoa,ktfplah,0.01214823992863578
khoa,hogei,0.01211809316299987
khoa,đuc,0.010063038631512535
khoa,phuk,0.00995902693711066
khoa,tho,0.008549904566468444
khoa,atuech,0.008096744432991755
khoa,chtfkal,0.007959904033871722
voi,ham,0.10841658101084549
voi,ko,0.07847423954207051
voi,inh,0.049824205542174094
voi,khan,0.0496981072324537
voi,pang,0.04831125706726824
voi,hodai,0.04623070636941173
voi,ih,0.04197362104797479
voi,lu,0.04049870192788854
voi,su,0.031129244443855255
voi,thoi,0.019943675821367
voi,stf,0.019405003598323818
voi,noh,0.015880886867295232
voi,na,0.01569202717317583
voi,to,0.014983353684233935
voi,au,0.014171237833270975
voi,ma,0.013356288359182868
voi,bongai,0.013215701374248108
voi,nam,0.011613941876435841
voi,oei,0.010462809840138114
voi,bok,0.009944962181462845
sach,hla,0.19759978112170695
sach,rogoh,0.1566416230429016
sach,boar,0.11164290496139043
sach,sop,0.07967520054965464
sach,sach,0.04144147601635822
sach,ar,0.03393889811321366
sach,chih,0.022648864933913472
sach,dom,0.015802817385431857
sach,ko,0.014301356188806538
sach,bo,0.011634174566878186
sach,ma,0.010915841103218674
sach,todrong,0.008740639719189158
sach,long,0.00763088847156081
sach,đong,0.007472036705408352
sach,pogoh,0.0072648805529422775
sach,noh,0.007073317231489189
sach,su,0.006481281348112434
sach,ho,0.006222842840028938
sach,an,0.006073775450887199
sach,lam,0.005866007355439785
chu,yong,0.11658936364743024
chu,chu,0.07371817570275882
chu,tongla,0.06017643081298681
chu,ngla,0.05827436538795788
chu,ko,0.05679078174484234
chu,ma,0.033502522134380736
chu,oh,0.02656461490475436
chu,ydng,0.018580437602606255
chu,đe,0.013300035299877312
chu,su,0.013007981501104207
chu,si,0.01251233143774237
chu,ih,0.01095798612276788
chu,inh,0.010823590914870132
chu,hre,0.00971518854704545
chu,to,0.008967500703272555
chu,đich,0.008803207043248992
chu,au,0.008345353171285428
chu,lu,0.0077872275276448496
chu,noh,0.0076017611904078105
chu,bongai,0.006931662448655989
toan,di,0.10146811875752186
toan,đi,0.10023451801495217
toan,đang,0.09032328559299277
toan,dang,0.03194169699252569
toan,lu,0.03185393153966247
toan,ko,0.0227281197958829
toan,pang,0.02142217039416703
toan,kon,0.01921838690558806
toan,toan,0.017428131814145056
toan,jop,0.017303129693369765
toan,kra,0.017130893127454472
toan,ngal,0.01670306313680085
toan,yang,0.013457854262417343
toan,pom,0.012073295783591774
toan,lam,0.011924927425707813
toan,tom,0.010129450862852992
toan,dei,0.00990379325780197
toan,po,0.009632701014497697
toan,tih,0.009450334610995034
toan,dtfng,0.009141076074245767
ong,stf,0.06320534569075875
ong,bok,0.062422156164956624
ong,na,0.05838631020799583
ong,noh,0.0524142206392749
ong,khan,0.05048343704406251
ong,su,0.032537472998575186
ong,ko,0.03150869436864673
ong,nglo,0.031441518417367656
ong,kon,0.0278677569517023
ong,dro,0.02697739165246278
ong,sif,0.02117329885815728
ong,ih,0.02029256555019812
ong,lu,0.017619254080059484
ong,kor,0.016470553035754405
ong,thoi,0.014195128173770014
ong,so,0.013678300439548903
ong,to,0.013503638904480766
ong,pang,0.013181404876491597
ong,au,0.01258401539427718
ong,ei,0.012465117965170034
tinh,tinh,0.07174826617852888
tinh,đon,0.05626419781236729
tinh,ko,0.054545100797449474
tinh,todrong,0.03125565571697061
tinh,pom,0.025848691362870442
tinh,poyo,0.022397620644776232
tinh,ma,0.02176349669240064
tinh,jo,0.021753835279701095
tinh,pang,0.020661494700216276
tinh,inh,0.017437084314428242
tinh,praih,0.015150124533380516
tinh,mem,0.01485571408789751
tinh,wa,0.014735111000881452
tinh,monat,0.013020179111567193
tinh,su,0.012905187359452916
tinh,bongai,0.012121658206754544
tinh,ka,0.012032297100303279
tinh,dih,0.01130976712508924
tinh,bat,0.011026529171434898
tinh,thoi,0.010819405579713129
ham,abraham,0.3593330618124968
ham,solung,0.08157311718410187
ham,su,0.0405898311915173
ham,ko,0.023260785441312437
ham,sara,0.01846074646732651
ham,wa,0.018187968823220255
ham,isak,0.015915177966469865
ham,blah,0.013967602269043877
ham,kang,0.01389499486608501
ham,sir,0.012488716532549382
ham,ham,0.010341375364875257
ham,wang,0.009892998245361644
ham,dei,0.009698341824168698
ham,bok,0.008799697485941057
ham,lu,0.0082724808408289
ham,đei,0.008206146181614277
ham,poto,0.007963953342247055
ham,kei,0.007688912730607727
ham,ih,0.007398760060794858
ham,pang,0.007022563588803741
minh,su,0.15560027637753515
minh,kodih,0.13085230429939557
minh,ko,0.06892715504874906
minh,akau,0.06551545604507793
minh,bongai,0.026132764059147762
minh,lu,0.022086509042320523
minh,bon,0.01777500982897831
minh,pom,0.01736754210464958
minh,noh,0.01632509217661806
minh,na,0.01419033326941844
minh,todrong,0.013161115969198337
minh,ba,0.012889757894928442
minh,ma,0.011736046761157649
minh,thoi,0.010675465882698026
minh,uh,0.010498467731341997
minh,wa,0.010331626218725546
minh,ling,0.010331268284070964
minh,to,0.009363546710300286
minh,đe,0.00881278191247519
minh,oh,0.008548944351573105
nat,pochah,0.061953597118406034
nat,jing,0.043858433280190665
nat,hech,0.04125819167698139
nat,ram,0.03869975423299523
nat,pojua,0.035403428040893935
nat,hoch,0.030993715533882943
nat,hach,0.029488848240693446
nat,om,0.024637339614697586
nat,akau,0.021838608015351573
nat,pođep,0.021349785959453773
nat,go,0.02091967989271315
nat,juo,0.020740780108088146
nat,pohech,0.019895363804779173
nat,lu,0.017297466076532344
nat,poram,0.016060209256199966
nat,teh,0.014084081850812634
nat,di,0.013365243964727429
nat,chah,0.010589499564987007
nat,jua,0.009021717537955378
nat,pak,0.008994909636448467
run,hli,0.11342530843671307
run,totey,0.0990020794736769
run,toto,0.07251993401196381
run,totei,0.053838741351540584
run,toro,0.04949687238708717
run,popo,0.03730213713562727
run,đi,0.02190199862504257
run,kotong,0.014578961566186589
run,tang,0.0139831644450664
run,mah,0.013896927188733733
run,totam,0.013324327556089243
run,anhok,0.011682742362697169
run,deh,0.010321064225049992
run,kul,0.010296237247631054
run,rori,0.010018444501090391
run,rodu,0.009453456545416801
run,ptftao,0.007579162338973176
run,anha,0.00714370782054252
run,pa,0.00704949047012927
run,inh,0.006745458142688307
hinh,rup,0.12153164544871538
hinh,ro,0.06947667190400236
hinh,hinh,0.04283850547991264
hinh,ko,0.039206321593779986
hinh,hobo,0.03895130253117137
hinh,mong,0.023059973174742263
hinh,akau,0.016751936027087133
hinh,su,0.016223021223890043
hinh,thoi,0.016173650974391444
hinh,ten,0.014973149096444392
hinh,inh,0.014896974499640189
hinh,dei,0.014153757042985913
hinh,pom,0.013876117996070712
hinh,pang,0.013422244801587978
hinh,chu,0.012383892173946764
hinh,todrong,0.012311398701089639
hinh,nhen,0.012101967946755894
hinh,lang,0.012023133712549285
hinh,kum,0.011276949725190536
hinh,boh,0.010833611000829559
ban,ko,0.09720696831332923
ban,ban,0.055791406483322564
ban,an,0.05261783458689058
ban,prah,0.04406924065892569
ban,bang,0.03930951623405338
ban,tech,0.03915048716015357
ban,po,0.03523152644140738
ban,bol,0.0315009321293408
ban,su,0.028517023798205202
ban,to,0.02461859960524622
ban,bual,0.01920761824369542
ban,noh,0.017599209057765644
ban,inh,0.017469825670866364
ban,pom,0.017324078221826363
ban,pang,0.016828147302581427
ban,chonang,0.013227572880153346
ban,juat,0.0125874678837249
ban,soi,0.012466406442627507
ban,đei,0.011839609510691396
ban,ih,0.011689026191354823
bay,topoh,0.17746458757403627
bay,dang,0.09627805621598315
bay,ei,0.06032128744158603
bay,ko,0.033135809868366464
bay,lu,0.03147074674924789
bay,noh,0.029224927433651893
bay,par,0.02504630165037727
bay,to,0.02206905831223587
bay,na,0.01960283548527628
bay,su,0.018823370114637285
bay,inh,0.018634499376206166
bay,đei,0.0165532613158983
bay,ma,0.015794823935397016
bay,boih,0.015140635440457753
bay,ai,0.01464152371690615
bay,koplah,0.01235609743924606
bay,thoi,0.01087462947263492
bay,go,0.010732209576373239
bay,khan,0.010712011023033034
bay,lam,0.010151957555562151
ray,mir,0.21890735351628104
ray,muih,0.04255232565345706
ray,to,0.03979640413187903
ray,achang,0.03693546917063279
ray,kong,0.025194562433853387
ray,choh,0.014955299207253287
ray,jang,0.014792012580299111
ray,rang,0.014573642432921259
ray,bri,0.014438340652808437
ray,totreh,0.012989661052002055
ray,phe,0.012761218658372165
ray,bo,0.012745550462225377
ray,nang,0.011565930858934263
ray,totraih,0.011129810485387788
ray,or,0.011004137259763862
ray,na,0.010597483108034452
ray,đe,0.010334221515921954
ray,ba,0.009807977299946797
ray,kal,0.009575300909360955
ray,jonang,0.009274802507970633
duoi,ala,0.24560021372550156
duoi,to,0.14276002847754277
duoi,lam,0.049686778722983486
duoi,teh,0.0352279451422632
duoi,đak,0.02886163320916119
duoi,ko,0.021509418303229114
duoi,sung,0.020114930444126836
duoi,su,0.01752912026117484
duoi,tor,0.013180825349094403
duoi,kopal,0.012227484126918745
duoi,lu,0.010139694010727427
duoi,ti,0.008988488562889202
duoi,bah,0.008905535133699927
duoi,tom,0.0084928582047414
duoi,kotam,0.007295310026691999
duoi,oei,0.007104035797069428
duoi,au,0.006481888805667382
duoi,yop,0.006296164195128776
duoi,pang,0.006006363861885508
duoi,dei,0.005953609696685537
goc,mum,0.1805009433841364
goc,tom,0.08930731925839935
goc,jola,0.051680717172217894
goc,bot,0.04058358859147869
goc,gok,0.026933197858897685
goc,pah,0.021269182230895543
goc,le,0.019733787849836388
goc,tomo,0.016321102439731797
goc,kong,0.0140284654167513
goc,jrang,0.013943560038711255
goc,ah,0.011941374881292093
goc,to,0.010993973239156612
goc,roh,0.010404169025385983
goc,hla,0.008610252128101752
goc,long,0.008433064465749226
goc,chat,0.008133567989821969
goc,man,0.008129122071048371
goc,hro,0.007929444788663257
goc,got,0.007837327509335574
goc,tongol,0.007716035161194402
no,su,0.26045625347189344
no,hap,0.06686285830765969
no,hi,0.0653570495967019
no,ko,0.06051648129642939
no,lu,0.04110354880535323
no,to,0.032339178740771184
no,stf,0.02509041658219549
no,noh,0.021672341992299456
no,le,0.014772274587950822
no,go,0.013761332036917066
no,inh,0.013633045336609343
no,pom,0.012820570738049793
no,ma,0.01265245805711373
no,đei,0.01117410636913628
no,ho,0.010321874090984213
no,pang,0.010306935199328184
no,bongai,0.009013674405893124
no,lam,0.008283353453589958
no,thoi,0.007656628161548328
no,lei,0.006875975443082248
phe,petros,0.14006931256858934
phe,epheso,0.04424223107586432
phe,yesu,0.04278512519273649
phe,polei,0.03371857408869725
phe,khul,0.030200472265546275
phe,phe,0.029803260411628705
phe,anan,0.02472114746304092
phe,khan,0.020472564457640386
phe,na,0.019889533566737262
phe,to,0.019228791247696282
phe,su,0.017908241822929053
phe,phetus,0.01731185820017703
phe,andre,0.015875789865807448
phe,bongai,0.01263232489222175
phe,wa,0.012064599854154572
phe,songah,0.011930340837337312
phe,hepher,0.01122352491601389
phe,gamaliel,0.011068681331429879
phe,pedasur,0.011068681331429879
phe,ko,0.01103829580416879
huu,ma,0.15739456148659686
huu,gah,0.1327141656726538
huu,ngieo,0.03563345897980295
huu,yong,0.028992711836157748
huu,bual,0.028084347528809905
huu,su,0.026700346189327238
huu,ko,0.02180749135860018
huu,ih,0.021588495061942797
huu,juat,0.01907850412485297
huu,ti,0.01890433059316309
huu,blu,0.013938574532795811
huu,tih,0.013888404866744253
huu,pah,0.012873281824378264
huu,đei,0.009669594444709757
huu,lu,0.009131484657165569
huu,kra,0.009049457040248579
huu,inh,0.008961641409507058
huu,iem,0.008456607888379845
huu,arih,0.007880809397940176
huu,bok,0.007465890249358302
sao,lio,0.0950487542560719
sao,kio,0.07856673137214801
sao,ha,0.0720928043076347
sao,thoi,0.05484448864641831
sao,yo,0.05458511130971395
sao,ko,0.04195063002236442
sao,lolio,0.029208383054607052
sao,tro,0.02811228401217639
sao,ih,0.02528888903191614
sao,songlong,0.018677830454534798
sao,khan,0.01782903169747309
sao,iem,0.017818829858682963
sao,goh,0.01628931697359432
sao,e,0.016109386969548965
sao,oh,0.012398893273202984
sao,inh,0.01222066815947444
sao,nhon,0.012061327009963211
sao,ham,0.010509452949173156
sao,uh,0.010104845865501201
sao,wa,0.008462913644275616
e,e,0.0666871220556973
e,kon,0.0465957352834663
e,lah,0.04434365644676094
e,su,0.039702156056008325
e,to,0.03640204497953777
e,pang,0.03133342594528752
e,eli,0.030054645870000504
e,lu,0.02985104619030467
e,noe,0.028801235664417214
e,nglo,0.023877254740455732
e,ko,0.023760427807959866
e,đong,0.023074645263110413
e,khan,0.021931545985916755
e,dro,0.019572708551806026
e,elise,0.01864303151105112
e,na,0.016281584767951825
e,char,0.016201218553139524
e,noh,0.016053271907623436
e,polei,0.015304983285622242
e,kodra,0.015280196262153274
vang,maih,0.3444165042932099
vang,chu,0.03870632718527562
vang,ko,0.03533309600050976
vang,pang,0.031913882621187155
vang,gla,0.022120394898840986
vang,su,0.02185964273155051
vang,char,0.020824147122149642
vang,ham,0.017908103621526474
vang,pom,0.015257599993936204
vang,to,0.014078192533788638
vang,lu,0.012356589533468491
vang,đei,0.012227397367828232
vang,hu,0.012184023056430297
vang,kođeng,0.009914420913237337
vang,yom,0.00981871746468128
vang,lam,0.009247498189223312
vang,mah,0.00875272366251139
vang,anih,0.00843702642433082
vang,rogoh,0.008031050344620148
vang,wa,0.007876910614376214
tay,ti,0.5396706883891551
tay,topang,0.06127307228853633
tay,yor,0.028008258453060444
tay,su,0.025898213061359532
tay,rop,0.019344754022016592
tay,ih,0.01643089230186114
tay,lu,0.015314469125232396
tay,inh,0.013989054953583725
tay,ko,0.01375782769246536
tay,to,0.013670019246633356
tay,chro,0.013118535010742175
tay,pel,0.010899380027730471
tay,đong,0.00903352326399594
tay,gah,0.008214037392393203
tay,bongai,0.0075343180454617575
tay,pang,0.007453061131317104
tay,na,0.006307583112046544
tay,iok,0.0059184749934171384
tay,bot,0.005899411394115371
tay,chep,0.005705881442113147
xo,polei,0.0842324111719985
xo,seruia,0.049861617822148
xo,to,0.035726675063128814
xo,pang,0.031664955935997115
xo,soba,0.024972945315766305
xo,truh,0.019140940057356497
xo,sođom,0.017713631664453416
xo,noh,0.015995395629666224
xo,estaol,0.015957139066800644
xo,sora,0.01523831995523769
xo,toring,0.014727754852042974
xo,soar,0.013397279345269074
xo,potao,0.0133874030675993
xo,kon,0.013105187724258005
xo,lu,0.01309302410643977
xo,soan,0.012530152314863994
xo,lam,0.0117376532098686
xo,dro,0.011602571135665056
xo,hnie,0.010919186098649777
xo,pdlei,0.010570984760410209
cam,chep,0.1287938442627861
cam,ko,0.07051757944426511
cam,bone,0.0618768138565549
cam,su,0.03509901626894994
cam,ei,0.0241955436097778
cam,mon,0.023098665592302663
cam,na,0.018069317573824788
cam,nuih,0.016996183138098624
cam,inh,0.013909834270765852
cam,kha,0.011620500184126095
cam,đei,0.010405141904498639
cam,pang,0.01021077139875918
cam,kam,0.010137588420207662
cam,bongai,0.01011753771262624
cam,ho,0.009795848112416896
cam,po,0.009396545953089547
cam,bo,0.009284146347151063
cam,đe,0.0092818045566809
cam,an,0.00915778412254739
cam,pohlu,0.008786410400348393
cay,long,0.36201037318935725
cay,along,0.07391704052725258
cay,tom,0.06094395464209012
cay,plei,0.04371108420337585
cay,tonom,0.03070243738042232
cay,hla,0.030431239323844592
cay,potam,0.025794227712126392
cay,gonang,0.024168529162334043
cay,hora,0.020523696179781253
cay,ko,0.020310914393136432
cay,to,0.01970433887491116
cay,homeng,0.013348910434058737
cay,pang,0.01179749217241436
cay,đei,0.010138625607012019
cay,chat,0.009488811697216146
cay,chang,0.008435003488481882
cay,choh,0.0073771341723921306
cay,mir,0.006949965615725742
cay,ba,0.005928173565107531
cay,dong,0.005068013375793112
pha,pharaon,0.18154610701730003
pha,poram,0.10043215480209608
pha,lu,0.05650092351909583
pha,pang,0.025262112423200395
pha,le,0.023441923684668763
pha,ko,0.017039610106612976
pha,noh,0.016380623721376993
pha,su,0.016294541145344003
pha,đi,0.01546014800706564
pha,pochah,0.01405857399379369
pha,teh,0.01323256592797019
pha,bongai,0.013116255706422287
pha,polei,0.012932411545095642
pha,đei,0.011355050013591616
pha,hnam,0.010606891866622028
pha,de,0.009962096116584771
pha,nam,0.009781672250681722
pha,yuih,0.009618003205761186
pha,kon,0.009389752835893137
pha,khan,0.00912828174186104
bien,dosi,0.2403599632746869
bien,đak,0.22072557029925255
bien,dak,0.06324699851618876
bien,to,0.038843294005781355
bien,jing,0.03447011669179022
bien,poh,0.027019154686712014
bien,ya,0.022738541145939945
bien,do,0.018257989804118156
bien,s,0.014146623883970335
bien,toch,0.013887801156605614
bien,teh,0.01308073306917099
bien,dost,0.012565025566280693
bien,lu,0.011038479646294879
bien,bien,0.010275069421837202
bien,hiong,0.009357837626225432
bien,lam,0.008747491741369745
bien,le,0.007965128308509305
bien,pa,0.00746388258868915
bien,kial,0.0064871687017086736
bien,xi,0.006384515288227754
tran,toblah,0.12699310852127518
tran,hoh,0.06055814725044322
tran,tran,0.03424737039977665
tran,lu,0.03129829464580083
tran,kleng,0.03098405221373565
tran,nam,0.027001760428969082
tran,linh,0.025009467394213458
tran,benh,0.023914111797484074
tran,to,0.019588109763073396
tran,ko,0.01910961230900479
tran,jop,0.017144868945944195
tran,blai,0.015447037568114039
tran,đak,0.015366120746876369
tran,teh,0.01402720410415325
tran,kopal,0.01397687595785127
tran,akau,0.01379623981200264
tran,pang,0.01245891704065223
tran,su,0.012316826005128595
tran,blah,0.012096471547402272
tran,go,0.010959658368454516
đung,ne,0.24634322058847025
đung,ko,0.07335419734206813
đung,dong,0.05193246789907564
đung,tro,0.02847075944352427
đung,iung,0.027304742893134403
đung,ih,0.024761871001950632
đung,iem,0.0214068010405085
đung,pa,0.018677304367244636
đung,su,0.015150585440868404
đung,ma,0.013978806711913925
đung,đe,0.013878288481079377
đung,bongai,0.012990578744644186
đung,nd,0.01238856482534807
đung,bot,0.011947179040596567
đung,noh,0.011384666510369876
đung,bom,0.01093583098472358
đung,hotut,0.010404537436359986
đung,ei,0.00935004961444442
đung,khan,0.008796467403110495
đung,na,0.00875608984628792
truoc,anap,0.27078678447377674
truoc,bot,0.18903350118426465
truoc,adrol,0.07619682612667679
truoc,ko,0.03164012179480932
truoc,hodrol,0.024693706685474024
truoc,so,0.016126718965005175
truoc,inh,0.015691569397300674
truoc,su,0.015675295521572354
truoc,lu,0.015198398233930316
truoc,yang,0.01231370205770854
truoc,kra,0.011999780223488452
truoc,ih,0.011341148017660126
truoc,hodroi,0.010236168425285007
truoc,noh,0.00889962326503524
truoc,ma,0.008795706756390251
truoc,ki,0.008673876330473233
truoc,na,0.008029502748584322
truoc,to,0.007919491091108401
truoc,holau,0.007646890442909279
truoc,bok,0.007564065302708715
xin,apinh,0.36891282878074066
xin,ih,0.2447896700754327
xin,inh,0.0576130292137691
xin,be,0.03409965690989996
xin,an,0.02477907210746046
xin,nhon,0.023520211358546136
xin,ko,0.02255964460654069
xin,o,0.017816490395002754
xin,krao,0.017205310549403937
xin,ne,0.008434617517806768
xin,wa,0.00781931868496734
xin,khan,0.007524392719675776
xin,yang,0.0050096652403236784
xin,kor,0.0045695218152601285
xin,na,0.0045503228201093805
xin,pinh,0.0045101464528481796
xin,au,0.00425009565514689
xin,kra,0.004118803958745018
xin,bok,0.003680805513451906
xin,togum,0.0035999207987896403
lien,hloi,0.13169855219666385
lien,na,0.10022788510037578
lien,yesu,0.05431684031414592
lien,sif,0.05038810577732109
lien,lien,0.04078669552198633
lien,khan,0.03519400952818661
lien,ei,0.033379078967065226
